country,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,anom_x,anom_y,login_data
Italy,13,10,9,27.0,3,100.0,1,1,M,True,False,True,True,13,3205,99.8,2.331942357483441,80
France,10,8,11,40.0,0,0.0,1,0,F,False,False,False,False,12,2858,0.5856895785145991,0.4915773423881982,14
United_Kingdom,10,8,15,7.0,0,0.0,3,0,F,True,False,True,True,22,3195,0.2184619186382566,0.2,28
Germany,10,8,7,1.0,0,0.0,0,0,F,False,False,False,True,681,2854,0.6837556576000985,0.1,31
United_Kingdom,10,8,10,8.0,0,0.0,6,0,M,False,False,False,True,396,2858,0.1,0.3,16
Germany,12,8,0,1.0,4,100.0,0,0,M,True,True,False,True,621,3196,99.9,3.8314237909967535,28
United_States,10,8,4,4.0,0,0.0,0,0,F,True,False,True,True,692,2853,0.2,0.3,96
United_Kingdom,10,8,8,6.0,0,0.0,2,0,F,True,False,True,True,478,3197,0.3,0.3,15
Italy,10,8,16,37.0,0,0.0,0,0,F,False,False,False,True,218,2857,0.2,0.3,56
United_States,10,8,4,5.0,0,0.0,0,0,F,False,False,False,True,168,2855,0.2,0.11332736223987322,7
United_States,11,8,0,4.0,0,0.0,0,4,F,False,False,False,True,296,3197,0.2,0.2,4
United_Kingdom,11,8,3,6.0,4,100.0,18,1,F,True,False,True,True,12,3200,99.8,4.63262455440652,19
France,16,8,0,35.0,4,75.0,0,0,F,True,False,True,False,405,2857,75.02794283331737,3.4481762251947554,14
Spain,10,8,13,17.0,0,0.0,0,0,M,True,True,False,True,481,3201,0.1,0.1,2
United_States,12,8,6,5.0,0,0.0,62,0,M,False,False,False,True,671,2854,0.1,0.1,29
United_States,10,8,26,3.0,0,0.0,0,0,M,True,False,True,True,348,3199,0.39919363653842815,0.2,3
France,10,8,10,37.0,0,0.0,2,0,M,False,False,False,True,686,2855,0.2,0.8880416369392633,15
Italy,19,8,11,29.0,13,92.0,2,2,M,True,False,True,True,13,3204,92.00622038488876,13.221333784647346,59
Germany,10,8,10,1.0,0,0.0,13,0,F,True,False,True,True,13,3200,0.1,0.2,24
France,11,8,9,35.0,0,0.0,0,0,M,True,False,True,False,673,3199,0.3,0.3,11
Germany,10,8,1,1.0,0,0.0,3,0,M,False,False,False,True,61,2855,0.2,0.5441733050938192,32
United_States,11,8,104,4.0,0,0.0,2,4,M,False,False,False,True,59,3195,0.1,0.1,25
France,10,9,20,39.0,0,0.0,3,5,F,False,False,False,True,21,3200,0.3179450739456392,0.3,14
France,10,8,112,39.0,0,0.0,0,0,F,False,False,False,True,64,3202,0.16061316680769652,1.6301195596747693,14
France,10,8,0,40.0,0,0.0,4,0,F,False,False,False,True,690,2853,0.1,0.2666438204415273,15
United_States,10,8,5,4.0,0,0.0,0,0,F,True,False,True,True,477,2855,0.1,0.1,5
France,10,8,4,43.0,0,0.0,0,0,F,True,True,False,True,695,2856,0.283624868019895,0.31646707875571223,12
United_States,10,8,2,4.0,0,0.0,3,0,M,False,False,False,True,217,3195,0.2,0.3,29
United_States,10,11,2,4.0,0,0.0,5,0,F,False,False,False,True,582,2855,0.7923851217543509,0.1,7
United_Kingdom,10,8,1,10.0,0,0.0,4,2,F,False,False,False,True,34,3203,0.3,0.1,9
United_States,12,8,26,4.0,0,0.0,0,0,F,True,False,True,True,688,3199,0.6923291791833549,0.6666939349788055,10
France,10,8,21,36.0,0,0.0,0,0,M,True,False,True,True,641,3196,0.3,0.3,14
United_Kingdom,10,8,4,6.0,0,0.0,0,0,F,False,False,False,True,580,3202,0.3,0.5361927412387827,17
United_Kingdom,10,8,0,6.0,0,0.0,15,0,M,False,False,False,True,655,3202,0.4448019736715222,0.1,32
Germany,11,13,30,1.0,0,0.0,5,1,F,True,False,True,True,67,3199,0.09414529283679383,0.1368703435675632,22
United_Kingdom,10,8,3,7.0,0,0.0,2,0,F,True,False,True,True,479,2854,0.8169836547146974,0.1,13
Italy,10,10,30,24.0,1,0.0,8,0,M,True,False,True,True,34,3203,0.3,0.1218855788762626,31
Italy,10,8,0,27.0,0,0.0,7,7,M,False,False,False,True,168,3203,0.2,0.3,53
United_States,11,9,0,5.0,0,0.0,143,5,M,False,False,False,True,151,3205,0.3635415362478602,0.2,5
Italy,13,8,0,27.0,17,94.0,0,0,F,False,False,False,True,72,3195,93.90879012780421,16.882728465505384,92
Germany,10,9,0,1.0,0,0.0,0,3,F,False,False,False,True,534,2855,0.002487749140624192,0.14940965279658094,32
United_Kingdom,10,8,8,11.0,0,0.0,7,0,F,True,True,False,True,659,2853,0.28882644452301603,0.12200429874818387,8
Spain,10,8,6,16.0,0,0.0,0,0,F,True,False,True,True,500,3196,106.94459879401421,0.2,3
France,11,8,1,40.0,0,0.0,3,1,F,False,False,False,True,326,3205,0.09131365983378546,0.1,17
France,12,7,3,36.0,1,0.0,11,0,M,True,False,True,True,13,2858,0.010626084977963034,1.2577583879715448,15
Spain,10,8,3,9.0,0,0.0,18,0,M,True,False,True,True,65,3196,0.3,0.2,97
France,10,8,4,35.0,0,0.0,1,0,M,False,False,False,True,66,3204,0.13538592056049592,0.3,13
United_Kingdom,10,8,7,6.0,0,0.0,0,0,F,True,False,True,True,334,3196,1.5624881804725623,0.1,22
Italy,32,8,1,25.0,4,75.0,0,0,M,False,False,False,False,12,3203,74.75096358200494,4.065970026676584,58
United_States,10,8,0,4.0,0,0.0,3,0,F,False,False,False,True,706,3202,0.4234889128431629,0.1,19
United_States,10,8,3,4.0,0,0.0,0,0,F,False,False,False,True,709,3205,0.3,0.4307890097673257,18
France,14,8,7,44.0,5,80.0,6,1,M,True,False,True,False,360,2856,80.21004097628759,5.137783518604834,15
France,11,13,80,41.0,0,0.0,39,4,F,True,True,True,True,11,3195,0.026094193916625586,0.2,13
France,13,8,40,38.0,4,75.0,52,1,F,True,False,True,True,59,3196,74.55850840970972,4.782297281379004,16
France,11,9,4,38.0,0,0.0,0,0,M,False,False,False,True,702,3198,0.3,0.2,13
Spain,13,8,3,16.0,0,0.0,1,1,M,False,False,False,True,706,3203,0.1,0.3,98
Germany,37,8,13,2.0,6,0.0,0,0,M,True,False,True,False,708,3204,0.3363819758822073,5.844863869092418,33
Spain,11,8,0,18.0,0,0.0,3,0,F,False,False,False,True,696,2857,0.4757264619767683,0.6878414424312834,7
France,10,8,21,35.0,0,0.0,11,0,F,False,False,False,True,202,2858,0.008893452080100206,0.1,12
France,10,9,5,37.0,0,0.0,0,0,F,True,False,True,True,692,3198,0.2,0.2520220708272051,14
France,36,8,29,39.0,8,0.0,0,0,F,True,False,True,False,17,3204,0.6607814164058552,8.222494108704069,18
France,11,8,0,38.0,3,100.0,0,0,M,True,False,True,True,542,3201,99.9,3.808868727116181,14
Spain,12,9,3,13.0,0,0.0,0,3,F,True,False,True,True,22,3205,0.2,0.15105022350331668,1
Spain,10,8,15,17.0,0,0.0,3,0,F,False,False,False,True,14,2853,0.3,1.1379905596475182,4
United_States,15,13,1,5.0,0,0.0,219,10,M,True,False,True,True,11,2857,0.1606553362881204,0.12933025522896593,6
Italy,15,8,1,27.0,12,75.0,0,0,M,False,False,False,True,19,3202,75.4515314870744,12.606438589694008,48
Spain,10,8,2,15.0,0,0.0,24,0,M,False,False,False,True,687,2855,0.4892644059195269,0.3324197610002572,2
France,17,8,4,43.0,0,0.0,0,0,F,True,False,True,False,367,2855,0.2,0.1424059684250301,14
Germany,10,9,3,1.0,0,0.0,0,0,M,False,False,False,True,11,2855,0.3,0.16507778009169924,36
Italy,22,9,3,26.0,12,91.0,5,0,F,True,False,True,True,20,3197,90.16391258300834,10.911214593993456,65
Spain,10,8,8,11.0,0,0.0,0,0,M,True,True,False,True,45,2856,0.27094718389099776,0.1,5
Italy,11,8,0,28.0,1,0.0,0,0,M,False,False,False,True,516,3202,0.3,0.7066456908332109,40
France,10,8,0,46.0,0,0.0,3,2,F,False,False,False,True,95,3200,0.1,0.7486335096733259,14
France,10,9,0,34.0,0,0.0,0,7,M,True,False,True,True,18,2855,0.1,0.1,15
France,22,8,0,45.0,11,100.0,0,0,F,False,False,False,True,11,3204,-9.523594707347636,10.429478410947883,13
United_States,12,10,76,4.0,0,0.0,0,16,M,False,False,False,True,21,2854,0.3,0.16735167754689753,16
United_Kingdom,10,8,4,8.0,0,0.0,11,0,F,False,False,False,False,75,3199,0.3,0.6849808924767335,22
United_States,25,10,97,4.0,0,0.0,33,3,M,True,False,True,True,184,2853,-2.753241464167065,0.17513198963699295,14
United_States,10,8,5,4.0,0,0.0,1,0,F,False,False,False,True,12,3203,0.3,0.2,11
France,10,8,0,45.0,0,0.0,5,1,M,False,False,False,True,53,3196,0.1856630580154698,0.3369688615489708,16
United_Kingdom,10,9,1,5.0,0,0.0,10,1,F,False,False,False,True,12,3201,0.1,0.2434103030479323,26
United_Kingdom,10,8,33,8.0,0,0.0,0,0,F,False,False,False,True,52,2854,0.2,0.1133781259819804,30
France,10,8,4,37.0,0,0.0,0,0,F,False,False,False,True,703,3199,0.3,0.7735328753647023,12
United_States,10,8,32,4.0,0,0.0,44,2,M,True,False,True,True,13,3198,0.7465922164035698,0.4741662135995939,6
Germany,13,8,0,1.0,0,0.0,1,3,F,False,False,False,True,636,2856,0.17130880034970852,0.2,31
United_States,10,8,3,4.0,0,0.0,0,0,F,True,False,True,True,459,2852,0.5331159042669738,0.04127056533563603,12
United_States,10,8,0,4.0,0,0.0,7,0,F,False,False,False,True,670,3196,0.3,0.1,28
United_States,12,8,25,4.0,0,0.0,0,0,M,True,False,True,False,471,3197,0.3,0.1,25
Spain,10,8,1,12.0,0,0.0,14,0,M,False,False,False,True,663,3196,0.3,0.5068321527775717,2
Germany,11,14,127,1.0,0,0.0,236,2,M,True,False,True,True,24,3200,0.2,0.6123564492154414,26
France,11,8,0,40.0,0,0.0,0,0,M,True,False,True,True,12,2855,0.2,1.0502975189275376,11
France,11,8,0,37.0,2,100.0,0,0,M,False,False,False,True,376,3197,99.8,2.0247018492045696,16
United_Kingdom,10,8,4,10.0,0,0.0,0,0,F,True,False,True,True,534,3196,0.3,0.2911714552468892,17
Italy,10,8,3,26.0,0,0.0,4,2,M,False,False,False,True,57,3196,0.4505264039921084,0.1,10
France,16,10,27,45.0,2,100.0,6,1,F,True,False,True,False,13,2853,99.486302865629,2.636395874133326,16
United_States,10,8,0,4.0,0,0.0,3,0,M,False,False,False,True,511,2856,0.16300417599397807,0.3,4
Italy,10,8,13,27.0,0,0.0,0,0,F,True,False,True,True,705,3203,0.1403738263257459,0.1,87
Germany,22,13,2,1.0,0,0.0,43,2,F,False,False,False,True,704,3200,0.09428331875436054,0.27066551834654545,30
United_States,10,8,8,4.0,0,0.0,9,0,F,True,False,True,True,234,2856,0.21591418855834565,0.4543047826212333,19
Italy,10,8,6,30.0,0,0.0,78,0,F,True,True,False,True,349,3205,0.1,0.9017052870506972,93
Italy,10,8,3,27.0,0,0.0,0,0,F,True,True,False,True,693,3195,0.9079308397511222,0.3,79
United_States,13,8,1,4.0,0,0.0,22,0,M,False,False,False,True,691,2852,0.1,0.3894508175826891,17
United_Kingdom,10,8,3,9.0,0,0.0,0,0,F,False,False,False,True,702,3198,0.1,0.3,14
United_States,10,8,149,4.0,0,0.0,3,0,M,False,False,False,True,41,3198,0.3,0.3,31
United_States,12,8,4,4.0,1,0.0,0,0,F,True,False,True,True,397,3204,0.2,0.8933972636386405,22
United_States,10,8,18,4.0,0,0.0,0,0,F,False,False,False,True,332,3200,0.19983806314464805,0.5732346467128718,27
United_Kingdom,10,8,0,9.0,0,0.0,6,1,F,False,False,False,True,133,2855,0.1,0.2,4
United_States,10,8,5,4.0,0,0.0,10,0,F,False,False,False,True,457,3199,0.2883607771483304,0.2,19
United_States,10,8,13,4.0,0,0.0,4,0,F,True,False,True,True,41,3196,0.18451610224488024,0.09790867335445687,21
United_States,11,8,2,4.0,0,0.0,3,0,M,False,False,False,True,638,3200,0.8528212854701525,0.2,27
United_States,10,10,460,5.0,0,0.0,31,1,F,True,False,True,True,16,3200,0.2,1.276232759013478,14
United_States,50,23,894,4.0,10,62.5,290,174,M,True,False,True,True,11,3202,62.90909722346567,9.918549514531788,24
Italy,50,12,204,27.0,34,96.2,1,0,F,True,True,True,False,12,2858,96.64962736614322,34.86470032055945,69
United_States,10,8,4,4.0,0,0.0,0,1,F,False,False,False,True,202,3199,0.5336896511983354,0.1,12
Italy,10,10,113,27.0,0,0.0,9,2,F,True,False,True,True,11,3201,0.10015254087597457,0.67678335884828,34
France,10,8,2,38.0,0,0.0,3,0,M,True,True,False,True,63,3205,0.4671450174730431,0.1,16
Germany,10,8,37,1.0,0,0.0,0,0,F,True,False,True,True,567,3197,1.5203282455031168,0.1,29
Germany,13,8,4,2.0,0,0.0,63,1,M,False,False,False,True,55,3198,0.2,0.11544886088468748,35
France,10,8,6,39.0,0,0.0,1,0,F,False,False,False,True,358,3201,0.8503827278105474,0.2,13
France,26,9,13,41.0,23,82.0,1,0,F,True,False,True,False,11,3198,82.44986734907366,23.124977054634385,12
United_States,17,8,0,4.0,4,100.0,0,0,F,False,False,False,True,23,3204,99.90795752623177,4.086663363007963,14
Spain,14,8,12,16.0,0,0.0,1,2,M,True,False,True,True,204,2854,0.1,0.7754223839856147,5
Spain,14,27,218,10.0,0,0.0,55,6,M,False,False,False,False,12,3203,0.17470850797865384,0.2,5
Germany,11,8,9,1.0,0,0.0,3,0,M,True,False,True,True,654,2857,0.6839338390426534,0.3,31
Italy,10,8,10,31.0,0,0.0,2,0,M,True,True,False,True,559,3202,0.3,0.1,54
United_States,10,8,0,3.0,0,0.0,7,0,F,False,False,False,True,651,3197,0.5485007430553649,0.4544514223646614,5
United_Kingdom,10,8,31,9.0,0,0.0,0,0,F,False,False,False,True,125,2857,0.3978249916093264,1.4705222552128945,12
Italy,10,9,11,26.0,0,0.0,2,1,M,True,True,False,True,21,3203,0.3,0.7174298812201598,54
United_States,12,8,42,4.0,0,0.0,94,4,M,False,False,False,True,11,3195,0.30013022411434875,0.6332943089841053,11
Italy,28,8,1,28.0,11,63.0,0,0,F,False,False,False,True,30,3195,63.135333335100746,11.49988743023774,81
United_Kingdom,11,8,0,7.0,2,100.0,0,0,M,True,False,True,True,483,3200,99.8,2.9915989846879136,29
Germany,12,13,26,1.0,0,0.0,1,0,F,True,False,True,True,487,3196,0.1,0.6699042511346521,36
Italy,11,9,17,25.0,0,0.0,0,0,F,False,False,False,True,403,3205,0.7657655550250859,0.4240429274001947,76
France,11,10,44,38.0,0,0.0,0,1,M,True,False,True,True,12,2856,0.3095346878248857,0.03258947920112965,12
Italy,10,8,5,27.0,0,0.0,22,0,M,True,True,False,True,682,2853,0.6825835962775306,0.2,68
France,10,8,4,37.0,0,0.0,0,0,M,True,False,True,True,319,2859,0.3,0.3,12
United_States,17,17,166,4.0,0,0.0,160,11,F,True,True,True,True,13,3200,0.7416761790575019,0.1,3
France,10,9,1,40.0,0,0.0,3,0,F,True,False,True,True,190,3202,0.3,0.1,15
Spain,11,8,3,17.0,1,0.0,0,0,M,True,False,True,True,481,3204,0.2,0.6809268386069628,4
Italy,10,8,7,29.0,0,0.0,3,0,F,True,False,True,True,377,2854,0.1,0.1,59
Italy,10,8,5,25.0,0,0.0,2,0,F,False,False,False,True,414,2856,0.1,0.1072938225412872,83
France,11,8,14,40.0,0,0.0,2,4,F,False,False,False,True,686,2854,0.1,0.5443335011061295,14
Italy,10,10,11,31.0,0,0.0,3,1,M,False,False,False,True,278,3205,0.3,0.4799846234172167,53
United_Kingdom,10,8,23,8.0,0,0.0,0,0,M,True,False,True,True,87,3201,0.1,0.3,15
Italy,16,13,59,30.0,0,0.0,2,0,M,True,False,True,True,366,2855,0.4630606638428626,0.1,78
France,10,8,5,36.0,0,0.0,0,0,F,True,False,True,True,312,2853,0.5366622315623563,0.2,14
France,10,8,3,36.0,0,0.0,1,0,F,False,False,False,True,128,3199,0.1,0.1,14
Italy,11,8,5,27.0,0,0.0,5,3,M,True,False,True,True,68,3205,0.7833686955873024,0.4097040808171748,0
United_States,10,8,7,4.0,0,0.0,6,0,F,True,False,True,False,186,3196,0.3,0.4735866799173449,19
Italy,12,8,3,29.0,0,0.0,0,0,F,True,False,True,True,706,3202,0.25071066306295303,0.3,62
United_Kingdom,11,8,18,6.0,0,0.0,1,0,M,True,False,True,True,149,3202,0.5229519658348301,0.3,14
United_States,14,9,541,4.0,0,0.0,57,0,F,True,False,True,True,12,3203,0.8155945399200882,0.1,93
Italy,16,8,2,31.0,2,50.0,18,1,F,True,False,True,True,16,3199,50.785683369213714,2.3401903922972167,44
Spain,15,11,57,15.0,0,0.0,24,1,F,False,False,False,True,41,3195,0.1,0.3,8
Germany,10,8,4,2.0,0,0.0,1,0,M,True,False,True,True,493,2858,0.1,0.16880801141339202,32
Italy,25,9,19,28.0,29,66.0,15,0,F,True,False,True,True,11,3197,66.2408808502988,28.056488400549,36
United_Kingdom,20,8,0,9.0,8,87.0,0,0,F,True,False,True,False,29,3195,85.86781689439398,8.935247785066117,21
France,10,8,3,36.0,0,0.0,0,0,M,True,False,True,True,676,2854,0.19063514479133786,0.1,10
France,10,8,0,34.0,0,0.0,5,0,F,False,False,False,True,11,3199,0.08688710453441396,0.2163502841221308,12
France,10,8,0,43.0,0,0.0,0,0,F,False,False,False,True,11,3205,0.3,0.2,16
Italy,11,9,5,24.0,0,0.0,0,0,M,False,False,False,True,692,2853,0.14606772989015845,0.1,36
United_Kingdom,10,8,60,5.0,0,0.0,64,0,M,True,False,True,True,24,2856,0.1,0.1,14
France,10,8,0,38.0,0,0.0,11,0,M,False,False,False,True,92,3203,0.2,0.022926054997395483,11
United_States,10,9,25,4.0,0,0.0,0,4,F,False,False,False,False,11,3198,0.13635936677034627,0.1176856968336382,10
Italy,10,9,13,24.0,0,0.0,2,2,F,True,False,True,True,66,2856,0.3,0.8371733118777626,43
United_Kingdom,10,8,16,7.0,0,0.0,2,0,F,True,False,True,True,49,3197,1.0266669274642617,0.1,26
France,10,8,13,42.0,0,0.0,0,0,F,True,False,True,True,334,3205,0.8106428447672225,0.0289593232056773,15
United_States,10,9,3,4.0,0,0.0,1,0,F,False,False,False,True,697,2858,0.7994650033511725,1.7045193529615512,17
Italy,10,8,9,27.0,0,0.0,0,0,M,True,False,True,True,601,2853,0.03582632137520967,0.1,40
United_States,16,9,1,4.0,0,0.0,0,0,F,True,False,True,True,232,2859,0.10015046844616557,0.2,21
France,10,8,4,38.0,0,0.0,0,0,M,False,False,False,True,702,3198,0.2,0.2,13
France,10,10,5,35.0,0,0.0,1,0,F,False,False,False,True,195,2854,0.3105634415498761,0.06303424170558461,13
United_States,10,8,3,4.0,0,0.0,1,0,F,False,False,False,True,173,2854,0.1,0.1,19
Italy,10,8,4,28.0,0,0.0,1,0,F,True,False,True,True,680,3196,0.2,0.5648306827428748,73
Germany,10,8,7,1.0,0,0.0,0,0,F,True,False,True,True,559,2856,0.21726946925223128,0.30896251364035554,26
Italy,13,8,1,26.0,2,50.0,0,0,F,True,False,True,True,422,2857,49.55448696615178,2.3587603753485182,76
France,10,8,23,44.0,0,0.0,11,0,F,True,False,True,True,43,3203,0.3712294609953439,0.3,12
United_States,13,8,1,4.0,0,0.0,0,5,F,False,False,False,True,32,2855,0.20862947598271286,0.9091664687128456,8
United_Kingdom,17,10,7,8.0,3,100.0,8,1,M,True,True,False,True,18,2857,99.8,3.736879994013162,22
United_States,10,8,13,4.0,0,0.0,3,1,F,False,False,False,True,30,3198,0.3496869075078823,0.2,15
United_States,18,9,22,4.0,0,0.0,6,1,M,True,False,True,False,109,3195,0.4153267213797612,0.1841451380708268,10
Germany,10,8,3,1.0,0,0.0,1,0,F,True,False,True,True,92,3199,0.5609373368417295,0.4449302821581944,33
Italy,10,8,4,25.0,0,0.0,1,2,M,True,False,True,True,64,2856,0.3334150097348175,0.2376652845303789,53
United_States,13,8,126,4.0,0,0.0,79,5,M,False,False,False,True,210,2853,0.2,0.3,15
France,10,8,0,44.0,3,100.0,0,0,F,True,False,True,True,286,3205,99.7,2.223241236260507,13
Germany,10,8,3,1.0,0,0.0,7,0,M,True,False,True,True,636,2859,0.27501370585793483,0.21535201742619656,35
Italy,10,8,1,26.0,0,0.0,9,0,F,False,False,False,True,619,2859,0.3912953245172545,0.1,84
United_Kingdom,12,8,5,7.0,0,0.0,0,0,F,True,False,True,True,17,2857,0.5060946167368537,0.2,16
France,10,8,10,37.0,0,0.0,0,0,F,True,False,True,True,558,3201,1.6819243784733786,0.1608231627727497,15
France,11,9,23,40.0,0,0.0,0,0,F,True,False,True,True,23,2858,0.3,0.2,16
France,10,8,19,44.0,0,0.0,2,3,M,True,True,False,True,25,3195,0.6942407150866796,0.300598720602512,9
United_Kingdom,14,16,591,5.0,0,0.0,34,3,M,False,False,False,False,12,2856,104.87029751099683,0.3,12
Italy,12,8,4,28.0,0,0.0,0,0,M,True,False,True,True,632,2857,0.4160549547681231,0.1,70
United_Kingdom,10,8,21,8.0,0,0.0,13,0,M,True,False,True,True,16,2856,0.05961602329079883,0.852897260878332,17
Spain,10,8,5,18.0,0,0.0,12,2,F,False,False,False,True,324,2855,0.4963582394991646,0.5162375133833018,3
Italy,10,8,0,26.0,0,0.0,2,3,F,True,False,True,True,29,2854,0.3,0.005943674767704503,37
France,10,8,12,36.0,0,0.0,0,0,M,True,False,True,True,335,3199,0.1,0.6219103757363715,16
France,13,8,5,34.0,0,0.0,2,1,M,True,False,True,True,536,3202,0.2668686902335388,1.3891382252121542,17
Germany,10,8,9,1.0,0,0.0,2,0,F,True,False,True,True,612,3196,0.1582706119278658,0.2,33
Germany,10,8,1,1.0,0,0.0,4,0,F,False,False,False,True,648,3203,0.2458070718778641,0.663391578322179,15
France,11,8,13,41.0,0,0.0,0,0,M,False,False,False,True,48,3201,105.96259321201784,0.5386610925002696,12
France,10,8,3,38.0,0,0.0,0,0,F,False,False,False,True,52,2856,0.2,0.3,13
Italy,10,8,5,27.0,0,0.0,2,0,F,True,False,True,True,205,3201,0.1,0.04153806026527252,48
Spain,12,8,5,14.0,0,0.0,3,2,M,True,False,True,True,379,2857,0.3,0.1491238156881069,3
Italy,24,8,6,25.0,19,100.0,1,0,M,True,False,True,False,12,3199,99.55330150154043,19.681091922806086,33
United_Kingdom,10,9,55,12.0,0,0.0,66,1,M,False,False,False,True,206,3203,0.3,0.5447556421819646,19
France,13,8,11,36.0,3,66.0,1,0,F,True,False,True,False,48,3197,65.44530372179436,2.8639192164888203,13
Spain,10,8,82,17.0,0,0.0,5,0,M,False,False,False,True,215,2856,0.2,0.2,1
France,18,11,0,43.0,0,0.0,28,0,F,False,False,False,True,507,3203,1.099220357783366,0.2,13
Germany,10,8,15,0.0,0,0.0,3,1,F,True,False,True,True,236,3204,0.1,0.775885783213643,22
United_States,12,8,32,4.0,0,0.0,1,0,M,False,False,False,True,704,3200,0.2973433546964559,0.2099671724779978,0
Italy,13,8,9,33.0,0,0.0,0,0,F,True,False,True,True,227,3202,0.12683666635454496,0.1,58
Spain,16,22,658,16.0,0,0.0,275,25,M,True,False,True,False,11,3200,0.2,0.3,0
Italy,11,10,32,29.0,4,75.0,0,0,M,True,False,True,False,11,2855,75.34228281521396,4.5933648349623,50
United_Kingdom,10,8,0,7.0,0,0.0,7,0,F,False,False,False,True,605,3205,0.2,0.1,17
United_States,16,8,18,4.0,0,0.0,6,0,M,False,False,False,True,63,3198,-3.4095775594127513,0.41362228938541146,14
Spain,20,9,530,11.0,0,0.0,47,15,M,True,False,True,True,11,3199,0.2,0.3,99
United_States,10,8,3,4.0,0,0.0,0,0,F,True,False,True,True,659,3199,0.9044743181667584,0.2,17
Italy,10,8,4,32.0,0,0.0,1,0,F,False,False,False,True,78,3205,0.639111819268399,0.1,40
United_States,10,8,5,4.0,0,0.0,2,0,F,False,False,False,True,290,2857,0.3,0.2733398327797814,15
Italy,10,8,0,27.0,0,0.0,5,0,F,False,False,False,True,693,2854,0.1,0.3,62
United_Kingdom,10,8,3,6.0,0,0.0,0,0,M,False,False,False,True,671,3198,0.2,0.7376449176423933,10
Germany,10,8,5,1.0,0,0.0,0,0,F,True,False,True,True,94,2852,-7.6075272395943685,0.5227389222069841,31
France,40,9,6,36.0,11,80.0,0,0,F,True,True,False,False,15,3204,80.90436828708825,11.652655001941412,13
Italy,15,8,1,30.0,2,100.0,0,0,F,True,False,True,True,297,3199,99.35570602834636,2.150102389834565,74
Italy,11,8,6,33.0,0,0.0,0,0,M,True,False,True,False,625,3200,0.5981939066449411,0.2177623342157332,70
France,13,8,139,36.0,0,0.0,53,6,F,True,False,True,True,11,2856,0.2,0.2,11
Germany,10,8,12,2.0,0,0.0,0,0,F,True,False,True,True,683,2856,0.2,0.10222051506446074,33
Germany,10,8,0,1.0,0,0.0,3,0,F,False,False,False,True,704,3200,0.1432143240207054,0.09005234103103292,35
