country,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,anom_x,anom_y,login_data,likes
Spain,10,8,1,11.0,0,0.0,4,0,F,False,False,False,True,704,3200,0.4176653968593105,0.2100926963428276,7,59.57814592438166
Spain,10,8,0,15.0,0,0.0,4,0,M,False,False,False,True,55,3196,0.1,0.3,99,78.22801463724292
United_Kingdom,10,8,59,8.0,1,0.0,29,0,M,False,False,False,False,12,3197,0.1,1.835876647772244,24,22.355105748175568
France,10,8,5,35.0,0,0.0,4,2,M,False,False,False,True,150,2853,0.3,0.4630065788546243,13,112.5720687119974
Spain,11,8,7,16.0,0,0.0,1,0,F,True,False,True,True,704,3200,0.2,1.8156584126800936,4,54.93762495822442
United_States,14,8,313,5.0,0,0.0,209,15,M,True,False,True,True,16,2856,1.1666801558282298,0.6983413660876647,6,60.71143431821318
Germany,10,14,3,1.0,0,0.0,5,0,F,True,False,True,True,176,2859,1.1659118074367518,0.3,30,19.387594609316242
France,13,4,0,40.0,2,100.0,0,0,F,True,False,True,True,260,2854,99.71157534692732,0.6780641063632862,11,90.48733423155284
Spain,10,8,9,12.0,0,0.0,9,1,F,True,True,True,True,11,3200,0.08596563673004674,0.024746056999519792,8,71.0338978596358
Germany,29,8,8,1.0,0,0.0,1,1,M,True,False,True,False,625,3203,0.3,0.0954746160129828,38,24.581292564761156
United_Kingdom,10,8,0,7.0,0,0.0,6,0,M,True,False,True,True,407,2852,0.5254365689725109,0.3,27,11.758192765814151
France,10,8,5,37.0,0,0.0,0,0,F,True,True,False,True,37,2859,0.2,0.6665993554386576,14,167.9222612669292
United_Kingdom,10,8,17,9.0,0,0.0,29,0,F,False,False,False,True,18,3196,0.3195544128320141,0.1,10,5.72324646066002
United_Kingdom,10,8,23,8.0,0,0.0,11,2,M,True,False,True,True,148,3195,0.2142774048251548,0.2,25,5.067613656331043
United_States,10,8,4,4.0,0,0.0,7,0,F,False,False,False,True,194,2855,0.7298993523352796,0.2,31,55.102062773218755
United_States,10,8,6,4.0,0,0.0,1,1,M,False,False,False,True,253,3205,0.3,0.9897748764808691,6,49.376423017903925
Italy,16,9,6,31.0,0,0.0,0,0,F,True,False,True,False,380,3195,0.5994473771769507,0.9040434178219476,1,91.64087766707536
France,19,8,0,35.0,10,100.0,0,0,F,False,False,False,True,71,3204,99.53489056143316,10.233998808576382,14,76.42593082037598
Spain,13,8,13,16.0,7,57.0,2,1,M,True,False,True,True,13,3204,57.46715781727247,6.340816902214635,3,61.21322490039191
United_Kingdom,10,8,0,6.0,0,0.0,5,0,F,False,False,False,True,657,3204,0.3,0.2,3,8.284357405905688
United_Kingdom,15,8,26,11.0,0,0.0,0,0,F,True,False,True,True,23,2859,0.4771022233739207,0.3,23,8.289492599090865
United_States,10,8,18,5.0,0,0.0,13,0,F,False,False,False,True,56,3198,0.2266469640640683,0.6357957887829983,27,48.0
France,10,8,7,34.0,0,0.0,0,0,F,True,True,False,True,22,3197,0.2,0.2,14,130.59341065232996
France,10,8,4,36.0,0,0.0,0,0,F,False,False,False,True,702,3202,0.3,0.6011944851097362,13,116.62249159200589
France,12,8,4,38.0,0,0.0,0,0,F,True,False,True,True,20,2859,0.3,0.2,18,134.23852763370775
United_States,11,8,20,5.0,0,0.0,15,0,F,True,False,True,True,694,3198,0.3,0.5381607994427694,25,69.8527606548087
Germany,10,8,15,1.0,0,0.0,13,0,M,True,True,False,True,640,3200,0.2,0.3,44,31.17475297433659
United_Kingdom,10,8,7,3.0,0,0.0,1,0,F,False,False,False,True,694,3195,0.1,0.2851086387534329,12,15.88830045301983
United_Kingdom,11,8,65,6.0,0,0.0,11,0,F,False,False,False,True,104,2857,0.17227541767117507,0.6631202013806621,18,14.23086918105048
France,12,8,0,38.0,3,100.0,0,0,F,False,False,False,True,647,3201,99.9,3.4214187450791584,12,18.0
Spain,10,8,4,18.0,0,0.0,1,0,F,True,False,True,True,406,3195,0.09513111448699996,0.469282074037776,94,82.0
Spain,18,8,0,9.0,3,66.0,0,0,F,False,False,False,True,17,2854,66.32424134038492,3.838179607705686,6,57.98222528287216
France,13,11,19,37.0,0,0.0,12,0,M,True,True,False,True,578,2859,-3.436048198632798,0.7203707919009407,14,127.89234152745871
Spain,13,8,3,11.0,0,0.0,33,1,F,True,False,True,True,428,2854,0.4326075668115675,0.2,5,69.62901162895766
France,10,8,23,39.0,0,0.0,4,0,F,True,True,False,True,28,3200,0.3379429995468621,0.815117050908335,13,117.13491404929198
France,10,8,44,36.0,2,0.0,2,0,M,True,False,True,False,14,3205,0.3,1.182596048428403,13,137.0660262368678
Italy,11,12,81,24.0,3,66.0,11,4,M,True,False,True,True,97,3195,66.58611462521239,3.3431727382052085,68,35.0
France,10,8,12,34.0,0,0.0,0,0,F,True,False,True,True,300,3199,1.337235379847491,0.1,13,81.33897010911903
United_States,12,8,157,5.0,0,0.0,3,1,F,True,False,True,True,33,2856,0.8558414758149843,1.0772576042006143,19,72.46163316350888
Italy,10,8,11,28.0,0,0.0,2,0,F,True,True,False,True,402,2854,0.1,0.3,87,88.08095129808503
United_States,10,8,3,4.0,0,0.0,0,0,M,True,False,True,True,425,3195,0.3,0.7340862448189358,12,51.57632870888378
United_Kingdom,10,8,7,8.0,0,0.0,0,0,F,True,False,True,True,692,2853,0.3,0.4863044135610339,31,3.327774294606189
Spain,25,16,52,13.0,18,100.0,4,48,F,False,False,False,True,12,3198,99.72341506083916,16.990518689646485,0,77.14763803705475
United_States,10,8,0,4.0,0,0.0,3,0,F,False,False,False,True,466,3198,0.1043576344955738,0.4050184359272945,7,52.198194332773625
Germany,10,8,7,1.0,0,0.0,0,0,F,False,False,False,True,703,3199,0.0028474994027715074,0.03257453291744003,40,23.08474290860058
France,17,11,4,43.0,0,0.0,1,1,F,True,True,False,False,602,2857,0.3,0.3167328071630622,12,60.167146466970436
France,10,8,2,38.0,0,0.0,5,0,M,False,False,False,True,663,2859,0.3,0.9432893917632752,13,85.59608565496109
United_Kingdom,10,8,1,6.0,0,0.0,5,0,M,False,False,False,True,705,3201,0.3,0.16349194644696693,9,6.000121286808431
United_States,23,8,0,4.0,10,100.0,0,0,M,False,False,False,True,523,2853,99.27720263693566,9.854389029536227,16,72.41789477869332
France,10,8,6,41.0,0,0.0,0,0,M,True,False,True,True,126,3195,0.2,0.3,16,76.30295360960397
United_States,11,8,3,4.0,0,0.0,0,1,M,False,False,False,True,241,3199,0.30798889937020985,0.6891374025607122,96,56.56180114150627
France,11,8,0,34.0,0,0.0,0,0,F,True,False,True,True,240,3198,0.8373026634009629,1.0254594374720307,16,65.0
France,10,8,61,36.0,0,0.0,9,1,F,True,False,True,True,154,3197,0.1,0.8097836186865377,13,85.82168818874896
Italy,10,8,3,25.0,0,0.0,0,0,F,False,False,False,True,230,2859,1.3842839924759576,0.4150115976819581,64,85.90028220137287
United_Kingdom,11,8,12,9.0,0,0.0,3,6,F,True,False,True,False,11,3199,0.2,0.4268694493023644,15,8.083157487138877
France,10,8,3,46.0,0,0.0,0,0,F,False,False,False,True,681,3196,0.3,0.9932206503074028,13,70.10741845036287
United_States,11,8,93,4.0,0,0.0,4,1,F,True,False,True,True,160,3204,0.2,0.6895798511006949,11,78.00036112458733
Spain,10,9,6,12.0,0,0.0,0,4,F,True,False,True,True,37,2859,0.2,0.5325525474684436,4,79.49678172884731
France,11,8,1,44.0,3,66.0,0,0,M,True,False,True,False,254,3195,64.95389678404105,2.2467669228670624,10,108.52036714487363
France,11,8,16,34.0,0,0.0,0,1,F,True,False,True,True,561,3203,0.2,0.13625903668942405,15,84.0
Spain,20,16,30,14.0,0,0.0,59,1,M,False,False,False,True,64,3198,0.1606228792639676,0.2,6,72.43499932890067
France,10,8,0,38.0,0,0.0,7,0,F,False,False,False,True,376,2858,0.1,0.23358508069435696,14,97.43397392648913
Italy,10,9,48,30.0,0,0.0,0,2,M,False,False,False,True,11,2858,0.950229843471418,0.03793171363411719,68,94.91062500207917
Germany,13,8,0,1.0,0,0.0,4,0,M,False,False,False,True,690,3203,0.2500409956906379,0.2,41,26.33940857467293
Germany,26,8,125,2.0,6,100.0,0,4,F,True,False,True,False,12,3201,99.85978244526623,5.834274476701699,37,24.600306874488897
Spain,37,37,27,17.0,11,100.0,3,2,F,True,False,True,False,218,3197,99.9,11.022042490167287,5,54.1265131027217
France,11,8,1,43.0,0,0.0,73,5,M,True,False,True,True,654,3205,-3.6561746244570767,0.1,14,107.4530240665357
France,11,8,0,39.0,4,100.0,0,0,F,True,False,True,True,45,2854,99.8,5.0863397908550505,14,141.09370891593855
France,10,8,0,38.0,0,0.0,0,4,F,False,False,False,True,113,2859,0.2,0.2,12,106.55204453458822
Germany,10,8,0,2.0,0,0.0,0,3,M,False,False,False,True,29,2854,0.1,0.3,41,25.688759526579663
France,10,8,4,39.0,0,0.0,0,0,M,True,False,True,True,613,3199,0.4430677199842372,0.30572051177581466,13,84.75339748338318
Spain,10,8,0,15.0,0,0.0,3,0,M,False,False,False,True,665,3201,0.5620104779617616,0.3,1,74.22894905261973
United_States,10,8,137,4.0,0,0.0,1,0,M,True,False,True,True,14,2856,0.12967075320909696,0.3991730470863865,96,58.993984479998936
United_Kingdom,12,8,7,6.0,1,0.0,0,0,F,True,False,True,True,18,2858,0.8798866256364888,1.4664132952268896,40,7.373659946609909
Germany,10,8,3,1.0,0,0.0,0,0,M,True,True,False,True,384,3200,0.1,0.2,43,57.0
Germany,11,8,1,1.0,0,0.0,0,10,F,False,False,False,True,26,2854,0.2,0.3,26,110.0
Germany,13,10,0,1.0,0,0.0,23,0,F,False,False,False,True,82,2858,0.2153344642417093,0.8462908821052806,33,20.1460014045204
United_Kingdom,10,9,4,8.0,0,0.0,0,1,M,True,True,False,True,262,2854,0.0509746934117773,0.3,18,6.828798440994111
Germany,10,8,1,2.0,0,0.0,3,0,F,False,False,False,True,701,3197,0.4548213620393238,0.5575996888573543,32,22.30545389881836
United_States,10,8,10,4.0,0,0.0,0,0,F,False,False,False,True,137,3195,0.2,0.5297169045206451,20,76.10208122703713
United_States,10,8,0,4.0,0,0.0,3,0,F,False,False,False,True,53,3199,0.2,0.008042750108352427,17,64.0559501951701
United_Kingdom,10,8,0,5.0,0,0.0,4,0,F,True,False,True,True,369,3203,0.1,0.296390584838909,6,7.436476131067504
France,10,8,6,44.0,0,0.0,3,1,F,False,False,False,True,13,3199,0.08490304562125832,0.1,13,58.0
United_States,10,9,6,3.0,0,0.0,0,0,F,True,False,True,True,114,2858,0.7760765416732913,0.3,41,32.51312990926942
United_Kingdom,17,8,30,10.0,7,57.0,0,2,F,True,False,True,True,11,2857,56.361073186872865,7.857098948945669,17,13.465335441941013
Germany,11,8,14,1.0,0,0.0,2,0,F,False,False,False,True,325,2853,0.1,0.21537238149759388,24,16.51846327229181
United_States,10,8,45,4.0,0,0.0,0,0,F,True,False,True,True,113,3200,0.1,0.08505397325618863,13,60.753387918698856
United_States,10,8,0,4.0,0,0.0,4,0,M,False,False,False,True,694,2855,0.2,0.2818904486393559,10,67.8062029980945
United_States,14,17,32,4.0,0,0.0,6,0,F,True,False,True,True,668,3195,0.3,0.3,26,59.183002830382
United_Kingdom,10,8,7,9.0,0,0.0,8,0,M,False,False,False,True,13,3203,0.3,0.4984970892494213,16,94.0
United_Kingdom,10,9,24,8.0,0,0.0,1,1,F,True,False,True,True,118,3203,0.3777193385267537,1.4962345884534065,23,2.949894002598187
United_States,10,8,4,4.0,0,0.0,0,0,F,False,False,False,True,74,3200,0.039505095084162216,0.2,5,43.74913416870068
France,10,10,6,46.0,0,0.0,1,0,M,True,False,True,True,101,3203,0.18784147523731032,0.2,12,162.0
Germany,10,9,2,1.0,0,0.0,14,0,F,False,False,False,True,449,2859,0.5755383875242098,0.3525672346994904,28,25.317565644825322
Italy,46,77,29,28.0,13,76.0,0,0,M,True,False,True,True,36,3205,75.82021370114576,13.387965027705722,69,98.97188999410031
Germany,11,8,5,2.0,0,0.0,1,0,M,True,False,True,False,71,3197,0.6729156127086751,0.33114255329091513,28,26.404157714016947
Germany,23,2,91,2.0,5,80.0,10,1,F,True,False,True,True,11,3200,79.76721641645746,5.252605466981206,33,148.0
France,14,8,0,37.0,2,100.0,0,0,F,False,False,False,True,272,3205,99.40973392284558,2.492219089254913,12,25.0
United_States,10,8,6,4.0,0,0.0,0,0,F,False,False,False,True,223,3200,0.2131585287312702,0.1,9,47.254806981371246
United_Kingdom,10,9,3,7.0,0,0.0,0,0,M,True,False,True,True,397,3199,0.2,0.304476482198914,2,10.380432810437707
Italy,11,8,17,27.0,4,100.0,0,0,M,True,False,True,True,11,2857,99.8,4.915979641914495,63,87.28629112285458
United_States,10,8,12,5.0,0,0.0,1,0,M,False,False,False,True,38,2859,0.3660129223703982,0.6019468096746531,11,47.30711769380268
United_States,12,8,122,3.0,0,0.0,37,2,F,True,False,True,True,11,2859,0.3,0.4025741818371895,3,56.185413618094394
Italy,18,8,5,30.0,11,100.0,0,0,F,True,False,True,True,15,3199,99.57829220815731,11.746305609157579,81,64.83138218575796
United_Kingdom,10,8,1,7.0,0,0.0,3,0,M,False,False,False,True,34,2854,0.1,0.1,21,9.750831478629928
Germany,10,8,23,1.0,0,0.0,0,0,M,True,False,True,True,552,3196,0.1,1.2861908037962484,26,22.579795223435795
Spain,11,12,301,16.0,0,0.0,2,5,F,False,False,False,True,11,3205,0.3,0.2,6,74.70918679093778
Spain,25,31,5,18.0,0,0.0,262,25,M,True,False,True,True,38,3195,0.7800947868365724,0.2,4,85.63655730841812
Germany,10,8,2,1.0,0,0.0,9,0,M,False,False,False,True,180,2858,0.1,0.1,18,27.09959214201637
France,10,8,34,35.0,0,0.0,0,1,F,False,False,False,True,158,3195,0.3296654978718706,0.10382680769650328,16,118.46858754461023
Germany,10,8,3,1.0,0,0.0,0,0,F,False,False,False,True,27,2857,0.2,0.2493440751179943,27,25.932132735981902
United_Kingdom,10,8,3,10.0,0,0.0,5,0,M,False,False,False,True,694,2855,0.5119753059850656,0.2530230604610899,29,85.0
United_Kingdom,10,9,3,9.0,0,0.0,0,0,F,False,False,False,True,692,2853,0.06207136762962692,0.0386326041698354,18,14.010488931006542
United_Kingdom,11,8,24,7.0,1,0.0,8,3,F,False,False,False,False,13,2857,0.15087308409872874,2.700917757988795,1,40.0
Germany,12,8,36,2.0,0,0.0,597,2,F,False,False,False,True,11,3199,1.0499759664320547,0.3,36,20.953448708956664
France,11,8,3,36.0,0,0.0,0,0,M,True,False,True,True,200,3197,0.1,0.3,12,84.13918936075893
United_Kingdom,10,8,33,5.0,0,0.0,14,2,M,True,False,True,True,35,3202,0.2,0.3,25,10.0
United_States,10,9,16,4.0,0,0.0,6,1,F,True,False,True,True,691,3195,0.1,0.987527949237532,6,47.06960232847199
France,10,8,1,40.0,0,0.0,3,0,F,False,False,False,True,699,3195,0.5802219548283866,0.4758986783298108,12,103.05759710841647
United_States,10,8,6,4.0,0,0.0,3,0,F,False,False,False,True,289,3201,0.7301064407060535,0.1477618200980398,7,68.39121678579016
Germany,10,8,5,1.0,0,0.0,0,0,M,True,False,True,True,390,2852,0.2595526581661795,0.1,27,23.107472561166613
France,10,8,0,37.0,0,0.0,3,0,F,False,False,False,True,508,3198,0.3,0.1,15,157.0
Spain,12,9,13,14.0,1,0.0,24,5,M,False,False,False,True,43,3204,0.3,0.6277416579658277,4,79.750230072336
United_States,13,10,21,4.0,0,0.0,18,13,M,True,False,True,True,42,3202,1.0941460331430526,0.3,14,45.32241326849535
United_States,10,8,23,4.0,0,0.0,16,0,F,False,False,False,True,31,3201,0.3,0.1,16,57.963081321191915
Italy,14,11,21,27.0,0,0.0,28,8,M,True,True,False,True,287,2858,0.1,0.27680172264940306,52,52.0
Spain,10,8,12,17.0,0,0.0,0,0,F,False,False,False,True,698,2859,0.005970772647943369,0.2,3,80.94573729745701
France,14,8,563,37.0,0,0.0,0,0,F,False,False,False,True,653,3198,-2.847845214921143,0.1,16,115.80333830291804
United_Kingdom,10,8,4,7.0,0,0.0,0,1,F,True,False,True,True,653,3202,0.2,0.15872357411270446,16,136.0
United_Kingdom,12,8,11,8.0,2,100.0,4,15,M,True,False,True,False,88,3198,99.68440952378296,2.9179654389182392,99,16.156794499172854
France,10,9,3,37.0,0,0.0,2,4,M,True,True,False,True,36,3195,0.10320505175115836,0.1,14,45.90287417879509
Spain,10,8,8,15.0,0,0.0,0,0,F,False,False,False,True,306,2859,0.2,0.3,2,43.9875398141468
Spain,19,9,11,13.0,12,58.0,0,0,M,True,False,True,False,93,3196,57.68105844033933,12.92009627429109,3,65.98862781990096
France,14,8,262,38.0,1,0.0,312,9,M,True,False,True,True,40,3199,0.1,0.671208227519051,12,105.44749383494872
France,10,8,18,36.0,0,0.0,1,2,M,True,False,True,True,27,3201,0.4580144499007928,0.9401978460583786,17,88.77878200225345
Italy,11,12,5,28.0,4,100.0,11,0,M,True,False,True,False,11,3203,99.9,4.0710498258229215,50,57.11925114888014
Spain,11,8,3,17.0,1,0.0,1,0,F,False,False,False,True,509,2856,0.7671838083146131,0.5692952068469819,5,22.0
United_Kingdom,10,15,15,6.0,0,0.0,1,0,M,True,False,True,True,13,3197,0.3,0.41767122960784375,21,11.71866340792352
France,10,8,5,37.0,1,0.0,0,1,F,False,False,False,True,15,2858,0.2,0.8329646063945484,16,136.53238089320052
United_States,10,8,1,4.0,0,0.0,3,2,F,False,False,False,True,68,3203,0.07139864381925576,0.6171335666727382,30,60.767693228875686
Italy,10,8,5,25.0,0,0.0,0,0,M,True,False,True,True,20,3200,0.7648307788492213,0.2,71,54.181419151168754
France,17,8,0,38.0,3,100.0,0,0,M,True,False,True,False,13,3197,99.7,3.1199401568385974,14,124.75661508029589
Germany,10,8,9,1.0,0,0.0,0,0,M,True,False,True,True,555,2854,0.1,0.5769474525095811,26,22.97317233805539
France,10,8,0,37.0,0,0.0,6,1,F,False,False,False,True,657,2858,0.2,0.0513099226415001,11,127.89586750949921
Germany,13,9,1,1.0,0,0.0,33,2,F,False,False,False,True,349,2859,0.2794234258591121,0.1,39,20.131325079386617
France,10,8,5,37.0,0,0.0,0,0,M,False,False,False,True,142,2855,0.3,0.13136086593409166,13,104.71905382565973
Germany,11,8,0,2.0,0,0.0,3,0,F,True,True,False,True,420,2857,0.3,0.5814573544670539,35,24.846488105179347
United_States,12,8,30,4.0,0,0.0,1,1,M,True,False,True,True,12,3195,0.1,0.1,33,44.852385642818966
Italy,13,9,72,35.0,0,0.0,1,0,F,False,False,False,True,105,2857,0.3,0.32302891019495794,75,81.78755674236587
Italy,13,9,13,27.0,0,0.0,6,0,M,False,False,False,True,457,3196,0.2102293246075076,0.17309725415354407,67,93.35467797505373
United_States,11,8,37,5.0,0,0.0,0,0,M,True,False,True,True,400,2857,0.3,0.3,6,54.62280942759505
France,10,8,7,47.0,0,0.0,0,0,F,True,False,True,True,243,3195,0.3,0.2,11,145.04491750920315
Italy,11,8,1,26.0,2,0.0,0,0,F,True,True,False,True,157,2859,0.19945351046456708,1.3142541917693435,85,93.95580540894193
Italy,10,8,12,31.0,0,0.0,0,0,M,True,False,True,True,338,3196,0.3,0.1,43,85.20490019042857
France,10,9,4,35.0,0,0.0,0,0,F,True,False,True,True,83,2858,0.3,0.9454838406056634,13,77.0
France,12,9,14,36.0,0,0.0,5,7,M,False,False,False,True,12,3204,0.1,0.7220429722817987,14,137.56788870085984
United_Kingdom,10,8,5,10.0,0,0.0,0,0,M,False,False,False,True,241,3201,0.1,0.1,18,15.80905574218378
Italy,32,10,7,27.0,1,0.0,0,1,M,True,False,True,False,12,3204,0.1,1.0488707495914535,49,87.5291269870578
Spain,10,8,3,14.0,0,0.0,0,0,F,False,False,False,True,698,2859,0.1,0.3,1,77.32119311543545
United_States,14,10,99,4.0,0,0.0,0,0,F,True,False,True,True,588,2858,0.460393040245539,0.1636834542493741,11,59.93612369266109
France,10,8,0,35.0,0,0.0,4,0,M,False,False,False,True,568,2854,0.7113557462419288,0.1,13,102.13039681291717
France,10,8,0,37.0,0,0.0,4,0,M,True,True,False,True,484,2858,0.1,0.3728143476282446,11,121.45306346121927
Spain,16,13,103,13.0,6,83.0,201,0,M,True,True,False,False,14,2853,82.47816999500897,6.525205279122938,3,65.45641099010187
France,23,9,0,33.0,12,91.0,12,279,M,False,False,False,True,11,3199,91.49426582559641,12.068420167246325,10,117.18465911593397
France,10,8,0,38.0,0,0.0,7,0,F,False,False,False,True,219,3202,0.2,0.2,12,132.4181687815241
France,22,14,126,38.0,0,0.0,1,0,M,True,True,False,True,11,2853,0.3,0.1,13,106.8725642895392
France,10,8,4,39.0,0,0.0,0,0,M,False,False,False,True,75,3200,0.2,0.3260960184178449,12,110.3155424122665
United_States,11,8,4,4.0,0,0.0,0,0,F,True,False,True,True,438,3198,0.1,0.3565174029295809,22,57.50922124253214
Italy,70,8,2,28.0,49,86.4,0,0,F,True,True,False,False,12,3202,87.57589919807388,48.92180309693783,63,84.58261364054158
Germany,10,8,6,1.0,0,0.0,0,0,F,False,False,False,True,684,2852,0.8664185050535687,0.3796259844005351,35,23.029492464091533
Germany,13,8,27,1.0,0,0.0,2,2,F,True,False,True,True,173,2854,0.3,0.1,31,28.29855905411275
United_States,10,8,5,4.0,0,0.0,0,0,F,True,False,True,True,673,2853,0.3,0.004710273905106409,4,62.55530767788108
United_Kingdom,10,8,9,8.0,0,0.0,3,1,F,True,False,True,True,347,3195,0.7520397941114645,0.1,20,13.242220355058798
Germany,10,8,2,1.0,0,0.0,3,0,F,False,False,False,True,132,3205,0.2,0.20614394988394785,27,18.529831447895475
United_States,13,8,11,4.0,0,0.0,2,0,M,True,False,True,False,653,3198,0.1,0.1,97,68.98026810191787
Italy,10,9,14,24.0,0,0.0,6,1,F,False,False,False,True,194,3196,0.1,0.2,76,86.53587093208637
France,10,8,3,38.0,0,0.0,0,0,M,True,True,False,True,13,2853,0.2,0.2919370685978682,15,141.75802256507302
Italy,15,10,116,31.0,3,0.0,23,0,F,True,False,True,False,70,2855,0.1,2.246698039071393,52,108.3413930720642
Spain,10,9,14,13.0,0,0.0,1,1,F,True,False,True,True,110,2852,0.6608495007986235,0.2500185244459782,2,123.0
Italy,10,8,0,25.0,0,0.0,3,0,M,False,False,False,True,694,2856,0.5605344183795864,0.3,59,117.85007690689196
Italy,10,9,7,25.0,0,0.0,0,0,M,False,False,False,True,13,2857,0.15600492392853627,0.3,3,113.44631801341745
United_States,10,9,36,4.0,0,0.0,19,0,F,False,False,False,True,583,3196,0.4289057519588043,0.06827977105103522,19,36.07022361337122
Italy,11,8,128,30.0,0,0.0,51,3,F,False,False,False,True,26,2858,0.1,0.12391030223412372,96,49.09451204487418
Italy,11,8,3,24.0,2,100.0,0,0,M,False,False,False,True,47,3202,-4.449366474792686,1.4075613957048358,78,67.80171693688285
